loc_pi,bedrooms,bathrooms,size_density_idx,furnishing,dist_to_airport,luxury_score,class_luxury_premium,loc_price_volatility,loc_std_dev,condition,is_elite_tier,log_price
7.824046010856292,3,4,3.0,1,12.209119301191969,5,35.4146617121498,0.8556661100577205,0.7247259830711019,0.0,0,8.006367567650246
9.546812608597396,2,3,2.0,0,3.4661836133356143,0,-26.56099628411235,1.3121863889661682,0.9491452707032463,,0,8.006367567650246
9.29647598244641,3,4,6.0,0,7.680060817176273,3,8.85366542803745,0.9526590645465998,0.9517219195824178,0.0,0,9.574983485564092
8.85366542803745,3,3,6.0,1,5.6705191984462004,2,0.0,1.2683908262507373,0.9113436157205355,0.0,0,8.987196820661973
8.006367567650246,1,1,1.0,0,9.006657315819377,0,-8.006367567650246,0.7996937882903001,0.7473039579811681,,0,7.313220387090301
7.600902459542082,2,2,2.0,0,11.300760384516531,0,0.0,0.5500463369192721,0.7763495079135813,0.0,0,7.313220387090301
8.294049640102028,2,3,2.0,0,18.251946167302695,8,59.620352339913666,1.163150809805681,0.9710726826573478,,1,9.893437216682626
8.294049640102028,3,3,6.0,0,7.214692203502283,1,0.0,1.8135699178391942,1.1794491941687588,,0,8.517193191416238
8.294049640102028,2,2,2.0,2,18.251946167302695,7,51.103159148497426,1.163150809805681,0.9710726826573478,,1,7.313220387090301
8.294049640102028,3,3,3.0,1,7.214692203502283,3,15.80201410398484,1.8135699178391942,1.1794491941687588,0.0,0,9.305650551780507
8.294049640102028,1,1,1.0,0,7.214692203502283,2,7.90100705199242,1.8135699178391942,1.1794491941687588,,0,7.600902459542082
7.600902459542082,2,2,2.0,2,23.98554285627474,1,0.0,1.203972804325936,0.8849685454831262,,0,7.24422751560335
9.546812608597396,2,3,2.0,0,3.4661836133356143,1,-17.7073308560749,1.3121863889661682,0.9491452707032463,,0,10.085809109330082
8.294049640102028,2,1,2.0,1,8.271447642226347,0,-8.85366542803745,0.6931471805599454,0.7615979360030828,,0,7.90100705199242
8.85366542803745,1,1,1.0,0,6.9446859394421505,0,-20.277514528254784,1.203972804325936,0.9379625843218597,,0,7.824046010856292
7.696212639346407,2,3,4.0,0,12.178739478186511,2,17.7073308560749,1.1239300966523995,0.9369520175687487,0.0,0,7.824046010856292
8.294049640102028,1,1,1.0,0,7.214692203502283,1,0.0,1.8135699178391942,1.1794491941687588,1.0,0,6.620073206530356
8.294049640102028,2,3,2.0,1,18.251946167302695,3,17.034386382832476,1.163150809805681,0.9710726826573478,,0,8.101677747454572
9.546812608597396,1,1,1.0,2,3.4661836133356143,8,44.26832714018725,1.3121863889661682,0.9491452707032463,,1,9.047821442478408
7.466962736964282,1,1,,1,8.844090447793942,1,0.0,1.2142252985385529,0.8842408876203605,1.0,0,6.856461984594587
7.696212639346407,2,2,2.0,2,19.018731884398417,5,31.60402820796968,0.8472978603872034,0.7574824110454297,0.0,0,8.987196820661973
7.090076835776092,1,1,0.0,0,29.747869189781944,0,0.0,0.7576857016975165,0.7191172337510509,0.0,0,5.521460917862246
7.696212639346407,2,2,2.0,0,12.178739478186511,1,8.85366542803745,1.1239300966523995,0.9369520175687487,0.0,0,8.517193191416238
7.600902459542082,3,3,3.0,1,23.98554285627474,0,-7.313220387090301,1.203972804325936,0.8849685454831262,,0,7.313220387090301
8.987196820661973,1,1,1.0,0,5.594625644380649,0,-10.138757264127392,2.0365605397074056,1.186063162692275,0.0,0,7.600902459542082
8.006367567650246,3,3,3.0,0,9.006657315819377,1,0.0,0.7996937882903001,0.7473039579811681,0.0,0,8.160518247477505
8.85366542803745,4,4,8.0,0,5.6705191984462004,4,17.034386382832476,1.2683908262507373,0.9113436157205355,,0,9.740968623038354
