url,house_type,bathrooms,bedrooms,price,locality,lat,lng,condition,furnishing,24_hour_electricity,air_conditioning,apartment,balcony,chandelier,dining_area,dishwasher,hot_water,kitchen_cabinets,kitchen_shelf,microwave,pop_ceiling,pre_paid_meter,refrigerator,tv,tiled_floor,wardrobe,wi_fi
https://jiji.com.gh/adjiriganor/houses-apartments-for-rent/4bdrm-house-in-adjiriganor-for-rent-ldP4RLEp8qzE62XZXbh6eZj2.html,House,4,4,48000.0,Adjiriganor,5.6510376,-0.1354586,New,Semi-Furnished,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
https://jiji.com.gh/tema-metropolitan/houses-apartments-for-rent/furnished-4bdrm-house-in-borteymab-tema-metropolitan-for-rent-3RGI5FRV3OcDpty5iZGI5EDU.html,House,3,4,18000.0,Tema Metropolitan,5.6563118,-0.009326599999999999,New,Furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://jiji.com.gh/east-legon/houses-apartments-for-rent/4bdrm-house-in-east-legon-for-rent-rwm7nWoCoewrCQ0C2QcMqFh0.html,House,4,4,30000.0,East Legon,5.6358281,-0.1613592,Used,Unfurnished,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/ablekuma/houses-apartments-for-rent/2bdrm-apartment-in-dr-roko-ablekuma-for-rent-3Vsg1qbtnz8n9UmfY8KCrEGa.html,Apartment,1,2,1500.0,Ablekuma,5.5511744,-0.2526163,Used,Unfurnished,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0
https://jiji.com.gh/airport-residential-area/houses-apartments-for-rent/5bdrm-house-in-airport-residential-area-for-rent-BkUfr9UcjUxypPU1Yv5sPY1v.html,House,6,5,62400.0,Airport Residential Area,5.606104699999999,-0.1860362,New,Unfurnished,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
https://jiji.com.gh/labadi/houses-apartments-for-rent/2bdrm-apartment-in-tsse-addo-behinde-for-rent-zBhjQddJzFkoMj8djNP1TR0r.html,Apartment,2,2,3000.0,Labadi,5.564659199999999,-0.1565747,New,Semi-Furnished,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0
https://jiji.com.gh/spintex/houses-apartments-for-rent/1bdrm-apartment-in-hfc-estate-area-spintex-for-rent-glztrsMS2IhQlAODwOureS2w.html,Apartment,1,1,1500.0,Spintex,5.6376136,-0.1266064,Used,Unfurnished,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1
https://jiji.com.gh/teshie-new-town/houses-apartments-for-rent/2bdrm-apartment-in-modern-properties-new-town-for-rent-uHt9yHImyzSb5puctwi1OljH.html,Apartment,2,2,2000.0,Teshie,5.5831665,-0.1046082,Used,Unfurnished,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
https://jiji.com.gh/east-legon/houses-apartments-for-rent/4bdrm-duplex-in-dr-roko-east-legon-for-rent-aJScNqvltXJkRcMnYc7x02Tu.html,Duplex,5,4,11000.0,East Legon,5.6358281,-0.1613592,New,Semi-Furnished,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/dome/houses-apartments-for-rent/2bdrm-apartment-in-dome-for-rent-A5VJ07DPdosQEkYwJ1MZHElC.html,Apartment,2,2,2500.0,Dome,5.6439941,-0.2373383,Used,Semi-Furnished,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
https://jiji.com.gh/dzorwulu/houses-apartments-for-rent/2bdrm-apartment-in-dzorwulu-for-rent-fwP54dMVouEyJq10AXKHUYBE.html,Apartment,2,2,7500.0,Dzorwulu,5.6141232,-0.1956471,Used,Unfurnished,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1
https://jiji.com.gh/tema-metropolitan/houses-apartments-for-rent/2bdrm-apartment-in-community-25-tema-metropolitan-for-rent-neTefcUJqFLnLoJcHcmJAw4E.html,Apartment,2,2,2500.0,Tema Metropolitan,5.6563118,-0.009326599999999999,Used,Unfurnished,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
https://jiji.com.gh/accra-metropolitan/houses-apartments-for-rent/3bdrm-duplex-in-wisa-group-accra-metropolitan-for-rent-157SGJuKuwjP4k38talPlAgq.html,Duplex,3,3,12000.0,Accra Metropolitan,5.5459415,-0.2103988,Used,Semi-Furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://jiji.com.gh/dzorwulu/houses-apartments-for-rent/1bdrm-apartment-in-dzorwulu-for-rent-hzuCYfGl9qfJk4yBPXpHsjD8.html,Apartment,1,1,4500.0,Dzorwulu,5.6141232,-0.1956471,Used,Unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://jiji.com.gh/airport-residential-area/houses-apartments-for-rent/2bdrm-house-in-east-airport-for-rent-3E5u37vvk3Neden7ZkGTKeS.html,House,3,2,18000.0,Airport Residential Area,5.606104699999999,-0.1860362,New,Unfurnished,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
https://jiji.com.gh/tema-metropolitan/houses-apartments-for-rent/2bdrm-apartment-in-ebenard-properties-tema-metropolitan-for-rent-ujlg4mcROvatUnIrzybxJaLj.html,Apartment,3,2,3500.0,Tema Metropolitan,5.6563118,-0.009326599999999999,New,Unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://jiji.com.gh/oyarifa/houses-apartments-for-rent/2bdrm-house-in-oyarifa-for-rent-q0PLv5T5ImWFXIFNLVkjEl6c.html,House,2,2,3500.0,Oyarifa,5.755537899999999,-0.1740052,Used,Unfurnished,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
https://jiji.com.gh/tseaddo/houses-apartments-for-rent/furnished-3bdrm-apartment-in-tseaddo-for-rent-17PqW7cAFvnRE5OX7EKXTKz2.html,Apartment,4,3,23482.0,Teshie,5.5831665,-0.1046082,New,Furnished,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0
https://jiji.com.gh/east-legon/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kg-franco-east-legon-for-rent-rFZQApJVUXe0SMJy5mjTBuDM.html,Apartment,2,2,21840.0,East Legon,5.6358281,-0.1613592,Used,Furnished,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1
https://jiji.com.gh/agbogba/houses-apartments-for-rent/2bdrm-apartment-in-agbogba-for-rent-cYZ9GOsmoawS9w577fRqqwxG.html,Apartment,2,2,2800.0,Agbogba,5.6944159,-0.2021951,Used,Unfurnished,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
https://jiji.com.gh/spintex/houses-apartments-for-rent/3bdrm-house-in-unique-key-agency-spintex-for-rent-mlxusR2zr9fAgdgUNZUR6tdD.html,House,3,3,17250.0,Spintex,5.6376136,-0.1266064,Used,Unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://jiji.com.gh/adenta-municipal/houses-apartments-for-rent/1bdrm-apartment-in-pantang-adenta-for-rent-oOG90MlaqK0iXXcZHotPe3XK.html,Apartment,1,1,1800.0,Adenta,5.7141674,-0.15418,New,Unfurnished,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
https://jiji.com.gh/teshie/houses-apartments-for-rent/3bdrm-apartment-in-teshie-raster-for-rent-hTXSxtn1tW9NGVL8PObWBAXO.html,Apartment,3,3,4500.0,Teshie,5.5831665,-0.1046082,New,Unfurnished,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0
https://jiji.com.gh/adjiriganor/houses-apartments-for-rent/4bdrm-mansion-in-adjiriganor-for-rent-kLvDYkMgmeiV5esSo54U9dnj.html,Mansion,5,4,18500.0,Adjiriganor,5.6510376,-0.1354586,Used,Unfurnished,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0
https://jiji.com.gh/west-hills-mall/houses-apartments-for-rent/5bdrm-apartment-in-west-hills-mall-area-for-rent-xrhIRw8aQdwB65hHqvmnbIsa.html,Apartment,4,5,2500.0,Weija,5.5666403,-0.3334778,New,Unfurnished,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
https://jiji.com.gh/teshie-new-town/houses-apartments-for-rent/1bdrm-house-in-new-town-for-rent-iFy7HZxO8uou5NKBBxw0JoEu.html,House,1,1,800.0,Teshie,5.5831665,-0.1046082,Used,Unfurnished,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
https://jiji.com.gh/accra-metropolitan/houses-apartments-for-rent/2bdrm-apartment-in-george-properties-accra-metropolitan-for-rent-xaLfgtpz8l7HOWk7MkdYZjxD.html,Apartment,3,2,5000.0,Accra Metropolitan,5.5459415,-0.2103988,New,Semi-Furnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/east-legon/houses-apartments-for-rent/furnished-4bdrm-house-in-east-legon-69-for-rent-B6NhUFPwNEE94OqKQH6zdXZp.html,House,4,4,36550.0,East Legon,5.6358281,-0.1613592,New,Furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://jiji.com.gh/adjiriganor/houses-apartments-for-rent/2bdrm-apartment-in-adjiriganor-for-rent-3PvY7xyLpFHKrIix4XzGjRPV.html,Apartment,3,2,2650.0,Adjiriganor,5.6510376,-0.1354586,Used,Unfurnished,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0
https://jiji.com.gh/kwabenya/houses-apartments-for-rent/1bdrm-apartment-in-acp-kwabenya-for-rent-Cq6R5SuFkNdey381ax3pGmX.html,Apartment,1,1,3000.0,Ga West Municipal,5.7088147,-0.3560076,New,Unfurnished,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
https://jiji.com.gh/ability/houses-apartments-for-rent/5bdrm-house-in-e-a-properties-ability-for-rent-is5RrBA3sEMMPY6y5E5IX3KM.html,House,6,5,21000.0,Adjiriganor,5.6510376,-0.1354586,New,Semi-Furnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/accra-metropolitan/houses-apartments-for-rent/furnished-2bdrm-apartment-in-wisa-groups-accra-metropolitan-for-rent-xd07EhhzkLf4jX8vHhacntj7.html,Apartment,3,2,16000.0,Accra Metropolitan,5.5459415,-0.2103988,Used,Furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://jiji.com.gh/sakumono/houses-apartments-for-rent/5bdrm-house-in-jafata-sakumono-for-rent-wiiYKWvPBC2nmxMhG3IwozKa.html,House,4,5,15600.0,Tema Metropolitan,5.6563118,-0.009326599999999999,Used,Unfurnished,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0
https://jiji.com.gh/tantra-hills/houses-apartments-for-rent/1bdrm-apartment-in-madev-realty-tantra-hills-for-rent-xgFIsfxsJzpe1rjsSrfTnNDD.html,Apartment,1,1,1300.0,Tantra Hills,5.6442137,-0.2480426,Used,Unfurnished,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
https://jiji.com.gh/east-legon/houses-apartments-for-rent/4bdrm-house-in-east-legon-for-rent-acVj3DOyiyyO2jkryHMd48XO.html,House,4,4,30000.0,East Legon,5.6358281,-0.1613592,New,Unfurnished,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0
https://jiji.com.gh/labone/houses-apartments-for-rent/5bdrm-house-in-labone-for-rent-l6yhkKgVF7TsWHfW7Wgcbz9w.html,House,6,5,63700.0,Labone,5.5682665,-0.1717396,New,Semi-Furnished,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
https://jiji.com.gh/toll-booth/houses-apartments-for-rent/5bdrm-apartment-in-tuba-toll-booth-for-rent-f0tQQlzchjRBp2QAPa6Ffo1G.html,Apartment,4,5,6000.0,Kasoa,5.5344155,-0.4252737,Used,Semi-Furnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/dzorwulu/houses-apartments-for-rent/4bdrm-house-in-dzorwulu-for-rent-806tlAqVN3x5Eb26MolEv0Or.html,House,4,4,30000.0,Dzorwulu,5.6141232,-0.1956471,New,Semi-Furnished,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/achimota/houses-apartments-for-rent/2bdrm-apartment-in-hills-achimota-for-rent-tGZbsQ0OI3oZbQaaRZk0eAhN.html,Apartment,3,2,3500.0,Achimota,5.612781,-0.234345,New,Unfurnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0
https://jiji.com.gh/east-legon/houses-apartments-for-rent/5bdrm-house-in-east-legon-for-rent-cyRpKNMXEUtvrREaMNoExZJI.html,House,5,5,45000.0,East Legon,5.6358281,-0.1613592,New,Unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://jiji.com.gh/haatso/houses-apartments-for-rent/3bdrm-apartment-in-haatso-for-rent-8jfjXBVx8BJhSTzJ3ATMgc7m.html,Apartment,3,3,4200.0,Haatso,5.6694251,-0.203367,New,Unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://jiji.com.gh/tema-metropolitan/houses-apartments-for-rent/2bdrm-apartment-in-community-25-tema-metropolitan-for-rent-lkTLl3gh1joy4UvIVBrmAgwM.html,Apartment,2,2,2500.0,Tema Metropolitan,5.6563118,-0.009326599999999999,New,Unfurnished,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0
https://jiji.com.gh/school-area/houses-apartments-for-rent/2bdrm-apartment-in-ben-properties-school-area-for-rent-kSzTdS4U3j6qxQk7SdylNPtN.html,Apartment,2,2,4000.0,Achimota,5.612781,-0.234345,New,Unfurnished,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
https://jiji.com.gh/north-legon/houses-apartments-for-rent/2bdrm-apartment-in-north-legon-for-rent-JW07O9OYvVvBY9OPRnUxt0h.html,Apartment,3,2,3200.0,North Legon,5.6825806,-0.1916501,New,Unfurnished,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1
https://jiji.com.gh/cantonments/houses-apartments-for-rent/furnished-4bdrm-house-in-cantonments-for-rent-ljEuleZCC250ueZ1y0Dze7YC.html,House,5,4,69750.0,Cantonments,5.5767652,-0.1784836,New,Furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://jiji.com.gh/ashaiman-municipal/houses-apartments-for-rent/furnished-4bdrm-house-in-ashaiman-municipal-for-rent-dsNidLuhihnT97T6jPAIcpXi.html,House,4,4,12000.0,Ashaiman Municipal,5.6983973,-0.0279867,New,Furnished,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
https://jiji.com.gh/accra-metropolitan/houses-apartments-for-rent/6bdrm-mansion-in-george-properties-accra-metropolitan-for-rent-hEmRqWWGhAZRtFnCj64XL0XI.html,Mansion,5,6,24000.0,Accra Metropolitan,5.5459415,-0.2103988,Used,Semi-Furnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/dome/houses-apartments-for-rent/2bdrm-apartment-in-pillar-2-dome-for-rent-reInoalMd73XnsEBhlvSd9UO.html,Apartment,2,2,4000.0,Dome,5.6439941,-0.2373383,Used,Unfurnished,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
https://jiji.com.gh/lake-side-estate/houses-apartments-for-rent/furnished-4bdrm-house-in-lake-side-estate-for-rent-6bRKqQ1DDY03gIsj3v3I3Sb4.html,House,4,4,15000.0,Ashaley Botwe,5.6802129,-0.1372479,Used,Furnished,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
https://jiji.com.gh/airport-residential-area/houses-apartments-for-rent/4bdrm-house-in-tseaddo-airport-residential-area-for-rent-jZPaXlSWa37nkfpvivzT3xvQ.html,House,5,4,15000.0,Airport Residential Area,5.606104699999999,-0.1860362,New,Semi-Furnished,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0
https://jiji.com.gh/tema-metropolitan/houses-apartments-for-rent/3bdrm-house-in-adom-estate-tema-metropolitan-for-rent-r7MKNZH0VCNQ9WMZryRamFXZ.html,House,3,3,3000.0,Tema Metropolitan,5.6563118,-0.009326599999999999,New,Unfurnished,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0
https://jiji.com.gh/haatso/houses-apartments-for-rent/3bdrm-apartment-in-haatso-bohye-for-rent-g6mABBs8AIit13SPAkDsl5Kp.html,Apartment,2,3,4500.0,Haatso,5.6694251,-0.203367,New,Unfurnished,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/ga-east-municipal/houses-apartments-for-rent/3bdrm-apartment-in-east-airport-burma-for-rent-Bk6kniDm5Whzovb3vbwcCpR4.html,Apartment,4,3,11000.0,Ga East Municipal,5.6983581,-0.2150873,New,Semi-Furnished,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
https://jiji.com.gh/accra-metropolitan/houses-apartments-for-rent/4bdrm-house-in-accra-metropolitan-for-rent-44VIUJg70nzJJ3zeVThf9TRN.html,House,4,4,18341.0,Accra Metropolitan,5.5459415,-0.2103988,New,Unfurnished,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0
https://jiji.com.gh/cantonments/houses-apartments-for-rent/3bdrm-townhouse-terrace-in-cantonments-for-rent-BkIGvOOwfgEm5zUa2OXi69Mn.html,Townhouse / Terrace,3,3,25000.0,Cantonments,5.5767652,-0.1784836,Used,Unfurnished,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0
https://jiji.com.gh/west-legon/houses-apartments-for-rent/3bdrm-apartment-in-ab-richie-properties-west-legon-for-rent-nhvUP8czRg4QALuKfaOHJj0A.html,Apartment,2,3,5000.0,West Legon,5.6495001,-0.2100343,Renovated,Unfurnished,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
https://jiji.com.gh/east-legon/houses-apartments-for-rent/furnished-1bdrm-apartment-in-east-legon-for-rent-dCWWY9DjVM0gOlUNXioHZqut.html,Apartment,1,1,9000.0,East Legon,5.6358281,-0.1613592,Used,Furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://jiji.com.gh/danfa/houses-apartments-for-rent/2bdrm-apartment-in-adenta-danfa-for-rent-bhhDQ2MBfZ53fkFnXba4MgLI.html,Apartment,2,2,2000.0,Danfa,5.7589264,-0.1612029,New,Unfurnished,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
https://jiji.com.gh/sowutwuom/houses-apartments-for-rent/2bdrm-apartment-in-benito-sowutwuom-for-rent-knOrf1anzSPgFSknXpCNfBlH.html,Apartment,1,2,1800.0,Sowutwuom,5.625094300000001,-0.2724254,Used,Unfurnished,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
https://jiji.com.gh/teshie/houses-apartments-for-rent/4bdrm-house-in-teshie-for-rent-kqpQnHaybBWzGz9L2CbbV4e9.html,House,4,4,25600.0,Teshie,5.5831665,-0.1046082,New,Unfurnished,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0
https://jiji.com.gh/adenta-municipal/houses-apartments-for-rent/2bdrm-apartment-in-st-fulfils-multi-adenta-for-rent-Be532msTVSUNFNp2ilucTeQL.html,Apartment,2,2,4000.0,Adenta,5.7141674,-0.15418,New,Unfurnished,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/spintex/houses-apartments-for-rent/3bdrm-house-in-spintex-for-rent-ky68Dp8REpSr5aHz4UiQiL7Y.html,House,3,3,7000.0,Spintex,5.6376136,-0.1266064,Used,Unfurnished,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/haatso/houses-apartments-for-rent/2bdrm-apartment-in-haatso-for-rent-9ZjzjhnYdzzh0pLnbzuVDW2j.html,Apartment,2,2,4300.0,Haatso,5.6694251,-0.203367,New,Semi-Furnished,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/spintex/houses-apartments-for-rent/5bdrm-house-in-spintex-for-rent-B5VTP9CxBQmL6M620CMgVHII.html,House,6,5,19000.0,Spintex,5.6376136,-0.1266064,New,Unfurnished,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/tseaddo/houses-apartments-for-rent/furnished-4bdrm-house-in-tseaddo-for-rent-4XIph9JKFKC8OrYsiZzaJXZv.html,House,4,4,49500.0,Teshie,5.5831665,-0.1046082,New,Furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://jiji.com.gh/east-legon/houses-apartments-for-rent/2bdrm-apartment-in-east-legon-ability-for-rent-eXI8OOpbFfRjyQYjdsWd2qLM.html,Apartment,2,2,6500.0,East Legon,5.6358281,-0.1613592,New,Unfurnished,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0
https://jiji.com.gh/tseaddo/houses-apartments-for-rent/4bdrm-house-in-tseaddo-for-rent-2uVGi83TUOxnI1rKC63Zzy0X.html,House,4,4,18000.0,Teshie,5.5831665,-0.1046082,New,Unfurnished,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0
https://jiji.com.gh/osu/houses-apartments-for-rent/2bdrm-apartment-in-osu-for-rent-5DuosAjb8S0E4ysraQeGsV64.html,Apartment,2,2,16000.0,Osu,5.5570305,-0.1762717,New,Unfurnished,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
https://jiji.com.gh/pokuase/houses-apartments-for-rent/1bdrm-room-parlour-in-amasaman-3-junction-pokuase-for-rent-ssv7RrzrveItq9rTX4xWKwbw.html,Room & Parlour,1,1,900.0,Pokuase,5.700273,-0.302078,New,Unfurnished,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
https://jiji.com.gh/east-legon/houses-apartments-for-rent/2bdrm-apartment-in-east-legon-for-rent-ahcZtMUHNszzHpMvIHD9boxb.html,Apartment,2,2,5000.0,East Legon,5.6358281,-0.1613592,New,Unfurnished,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0
https://jiji.com.gh/adjiriganor/houses-apartments-for-rent/4bdrm-house-in-adjiringanor-adjiriganor-for-rent-fc0Z6cTRFwCHeQbtKFAwdgJe.html,House,4,4,15500.0,Adjiriganor,5.6510376,-0.1354586,Used,Unfurnished,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
https://jiji.com.gh/accra-metropolitan/houses-apartments-for-rent/1bdrm-apartment-in-trasacco-accra-metropolitan-for-rent-cw0Y4oUegsj6z9DDS1xnLxEl.html,Apartment,1,1,5500.0,Accra Metropolitan,5.5459415,-0.2103988,New,Unfurnished,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/danfa/houses-apartments-for-rent/1bdrm-apartment-in-danfa-for-rent-2VB61k7JJPxvyCfA6kyo8qtF.html,Apartment,1,1,1000.0,Danfa,5.7589264,-0.1612029,Used,Unfurnished,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
https://jiji.com.gh/tema-metropolitan/houses-apartments-for-rent/furnished-3bdrm-bedsitter-in-e-a-properties-tema-metropolitan-fq10RJ3JDOmxKUfUPavC9rOg.html,Bedsitter,3,3,5800.0,Tema Metropolitan,5.6563118,-0.009326599999999999,New,Furnished,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
https://jiji.com.gh/accra-metropolitan/houses-apartments-for-rent/2bdrm-apartment-in-wisa-group-accra-metropolitan-for-rent-iUdp53eAne4jpW3wDgEFJJ3n.html,Apartment,2,2,2200.0,Accra Metropolitan,5.5459415,-0.2103988,New,Semi-Furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://jiji.com.gh/roman-ridge/houses-apartments-for-rent/furnished-1bdrm-apartment-in-roman-ridge-for-rent-uL5yjALzQJMlJSyV5okoKsXy.html,Apartment,1,1,15400.0,Roman Ridge,5.6024006,-0.1951648,New,Furnished,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
https://jiji.com.gh/accra-metropolitan/houses-apartments-for-rent/6bdrm-duplex-in-pleasantplaces-accra-metropolitan-for-rent-9YXQ0cHhdpLqRGJNh1uVrrkM.html,Duplex,6,6,12000.0,Accra Metropolitan,5.5459415,-0.2103988,New,Unfurnished,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0
https://jiji.com.gh/school-junction/houses-apartments-for-rent/2bdrm-apartment-in-pleasantplaces-school-junction-for-rent-gm7JVmpJ4Xk1RTTxjWi82adi.html,Apartment,2,2,5000.0,Ashaley Botwe,5.6802129,-0.1372479,New,Semi-Furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://jiji.com.gh/ga-south-municipal/houses-apartments-for-rent/5bdrm-house-in-seven-genesis-ga-south-municipal-for-rent-v1BgSDRvbjWth7wTHZZdm6TA.html,House,5,5,4000.0,Ga South Municipal,5.666671,-0.4313729,Used,Unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://jiji.com.gh/amasaman/houses-apartments-for-rent/2bdrm-house-in-amasaman-for-rent-pWgbQym3vhZ4vF0Cw7f7i5xV.html,House,1,2,1100.0,Ga West Municipal,5.7088147,-0.3560076,Used,Semi-Furnished,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0
https://jiji.com.gh/oyarifa/houses-apartments-for-rent/2bdrm-apartment-in-owosuansa-oyarifa-for-rent-w55Y5kSKNIIyvqVkye5z8oZj.html,Apartment,3,2,3300.0,Oyarifa,5.755537899999999,-0.1740052,New,Semi-Furnished,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0
https://jiji.com.gh/airport-residential-area/houses-apartments-for-rent/2bdrm-apartment-in-ab-richie-properties-airport-residential-area-zqYsjKY4ktUU63ZV3TSK96NL.html,Apartment,2,2,4000.0,Airport Residential Area,5.606104699999999,-0.1860362,New,Unfurnished,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
https://jiji.com.gh/kwabenya/houses-apartments-for-rent/3bdrm-house-in-acp-kwabenya-for-rent-xn1G9WxADdBMSaJ23o5WEG9M.html,House,3,3,10000.0,Ga West Municipal,5.7088147,-0.3560076,Renovated,Semi-Furnished,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/tema-metropolitan/houses-apartments-for-rent/2bdrm-apartment-in-klagon-tema-metropolitan-for-rent-djaDQYS8awi8Bl01wBtmzOEw.html,Apartment,2,2,2500.0,Tema Metropolitan,5.6563118,-0.009326599999999999,New,Semi-Furnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://jiji.com.gh/lapaz/houses-apartments-for-rent/2bdrm-apartment-in-lapaz-for-rent-fGYN284HO9MHeD6Yv59HvfZW.html,Apartment,2,2,4000.0,Lapaz,5.609507499999999,-0.2507539,New,Unfurnished,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0
https://jiji.com.gh/airport-residential-area/houses-apartments-for-rent/4bdrm-house-in-airport-residential-for-rent-wAENvRnj975mvQEiMl2oH6Pd.html,House,5,4,50000.0,Airport Residential Area,5.606104699999999,-0.1860362,New,Semi-Furnished,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0
